lon;lat
-36,226906;-10,032183
-48,576667;-27,884167
-48,576667;-27,884167
-48,576667;-27,884167
-36,627328;-9,421551
-48,576667;-27,884167
-47,868333;-15,946667
-47,868333;-15,946667
-42,605458;-21,198945
-37,16691;-6,520279
-37,167772;-6,520786
-37,167785;-6,520793
-40,144167;-18,369722
-40,144167;-18,369722
-40,144167;-18,369722
-40,144167;-18,369722
-40,144167;-18,369722
-54,499163;-25,606995
-37,087677;-6,46769
-38,015175;-12,5775
-46,690507;-23,486672
-42,718333;-6,029722
-50,991433;-30,150799
-46,846656;-4,484341
-60,786935;-2,5724
-60,110976;-3,156976
-43,534751;-22,489608
-47,885833;-15,936944
-47,885833;-15,936944
-47,848056;-22,155
-47,848056;-22,155
-43,267913;-22,924688
-46,903611;-23,518056
-43,711026;-20,510664
-54,6225;-20,540833
-41,420378;-9,32902
-35,241389;-7,49
-47,641667;-13,718611
-43,202972;-22,97398
-46,464504;-23,766316
-49,993056;-23,146611
-37,284761;-11,08556
-52,591908;-3,907928
-38,498987;-7,143619
-41,324444;-11,493333
-44,99392;-19,619902
-47,146136;-23,544323
-39,810889;-7,107528
-41,324444;-11,493333
-55,485611;-20,455792
-41,324444;-11,493333
-49,993056;-23,146611
-45,861944;-23,440833
-45,881667;-23,464444
-49,993056;-23,146389
-43,362297;-21,793003
-49,99306;-23,14661
-47,810833;-15,796782
-47,81083;-15,796825
-47,809526;-15,798301
-38,507141;-7,150496
-47,81083;-15,796782
-40,506831;-3,78283
-47,81083;-15,796782
-47,810789;-15,796756
-47,810833;-15,796782
-47,81083;-15,796782
-47,810789;-15,796756
-38,502935;-7,149644
-47,810833;-15,796782
-47,861151;-15,766662
-47,81083;-15,796782
-54,439733;-25,684795
-47,81083;-15,796782
-42,846937;-22,383665
-47,810847;-15,796818
-48,260693;-18,934151
-54,487847;-25,59644
-52,611667;-5,804444
-47,87789;-15,844386
-48,471389;-27,605278
-46,855694;-22,72475
-62,93;-9,117778
-41,320833;-11,494444
-37,206951;-6,81427
-37,198403;-6,815571
-54,561447;-25,511919
-52,611667;-5,804444
-50,425278;-16,113333
-40,356179;-3,684406
-51,588056;-21,491389
-50,425278;-16,113333
-37,299838;-6,117351
-47,50675;-23,524694
-52,611667;-5,804444
-68,461908;-10,603536
-51,588055;-21,491389
-52,611667;-5,804444
-43,417776;-22,58486
-54,5625;-25,572222
-54,562222;-25,573056
-62,93;-9,117778
-47,524086;-23,579952
-39,854722;-12,106389
-42,857449;-22,357177
-51,904722;-24,359444
-47,81083;-15,796782
-43,808133;-20,01817
-48,37474;-21,189692
-48,058478;-15,786865
-46,760762;-23,543166
-48,35573;-21,167375
-53,635013;-29,272727
-47,81083;-15,796782
-47,81083;-15,796782
-55,933011;-9,598517
-56,691653;-16,529911
-46,531183;-21,020592
-45,165248;-4,748392
-46,855883;-22,724927
-43,592778;-19,28
-51,239916;-27,006266
-48,776375;-28,537277
-36,783059;-6,968916
-43,062413;-22,255862
-42,284722;-12,571944
-42,295556;-12,596111
-42,295556;-12,596111
-51,904722;-24,359444
-40,658208;-20,36257
-56,842103;-16,835967
-40,7125;-18,978889
-51,646944;-21,456111
-41,3525;-12,481944
-40,747222;-11,728333
-41,494167;-12,4525
-40,158889;-11,968333
-40,995278;-11,673889
-48,92482;-16,30986
-51,5;-18,083333
-48,663278;-16,213389
-35,253056;-7,484167
-50,608056;-18,345555
-50,608056;-18,345555
-42,295555;-12,596111
-42,295555;-12,596111
-42,284722;-12,571944
-51,904722;-24,359444
-51,646944;-21,456111
-40,759232;-20,413628
-41,3525;-12,365278
-40,158889;-11,151667
-40,995278;-11,990556
-54,448889;-25,5625
-54,557222;-25,441111
-63,861944;-8,754444
-63,861944;-8,754444
-51,5;-18,083333
-56,627758;-13,538943
-47,81083;-15,796782
-47,810789;-15,796756
-47,810789;-15,796756
-47,81083;-15,796782
-47,809539;-15,795556
